PHP_PLUGIN;PHPI_FILE_BASE;PHPI_SENSITIVE_SINK;PHPI_LINE;PHPI_SENSITIVE_SINK_VULNERABILITY;executed_function_that_calls_the_function;parameters;function_that_calls_the_function;PHPI_START_LINE;lines_of_code;url_link
ource;calendar.1.3.3/calendar.php;draw_events;2849;UNKNOWN;executed;$grabbed_events;calendar ($grabbed_events);2609;2849  		    $calendar_body .= '        <td class="'.(date("Ymd", mktime (0,0,0,$c_month,$i,$c_year))==date("Ymd",ctwo())?'current-day':'day-with-date').$no_events_class.'"><span '.($ii<6?'':'class="weekend"').'>'.$i++.'</span><span class="event"><br />' . draw_events($grabbed_events) . '</span></td>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2849&line_end=2849&variable_name=draw_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_var;2864;UNKNOWN;executed;;calendar ();2609;2864      $show_cat = $wpdb->get_var("SELECT config_value FROM ".WP_CALENDAR_CONFIG_TABLE." WHERE config_item='enable_categories'",0,0)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2864&line_end=2864&variable_name=$wpdb->get_var&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;2869;UNKNOWN;executed;$sql;calendar ($sql);2609;2869  	$cat_details = $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2869&line_end=2869&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2871;Cross Site Scripting;executed;;calendar ();2609;2871  <tr><td colspan="2" class="cat-key-cell"><strong>'.__('Category Key','calendar').'</strong></td></tr>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2871&line_end=2871&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2883;Cross Site Scripting;executed;;calendar ();2609;2883      $calendar_body .= '<div class="kjo-link" style="visibility:visible !important##display:block !important##"><p>'.__('Calendar developed and supported by ', 'calendar').'<a href="http://www.kieranoshea.com">Kieran O\'Shea</a></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2883&line_end=2883&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;usort;2895;UNKNOWN;executed;$events;minical_draw_events ($events);2892;2895    usort($events, "time_cmp")##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2895&line_end=2895&variable_name=usort&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;count;2898;UNKNOWN;executed;$events;minical_draw_events ($events);2892;2898    if (count($events)) {;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2898&line_end=2898&variable_name=count&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2904;UNKNOWN;executed;$event, event_time;minical_draw_events ($event, event_time);2892;2904  	if ($event->event_time == '00:00:00') { $the_time = 'all day'## } else { $the_time = 'at '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))## } ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2904&line_end=2904&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2904;UNKNOWN;executed;;minical_draw_events ();2892;2904  	if ($event->event_time == '00:00:00') { $the_time = 'all day'## } else { $the_time = 'at '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))## } ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2904&line_end=2904&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;strtotime;2904;UNKNOWN;executed;$event, event_time;minical_draw_events ($event, event_time);2892;2904  	if ($event->event_time == '00:00:00') { $the_time = 'all day'## } else { $the_time = 'at '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))## } ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2904&line_end=2904&variable_name=strtotime&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2904;Cross Site Scripting;executed;$event, event_time;minical_draw_events ($event, event_time);2892;2904  	if ($event->event_time == '00:00:00') { $the_time = 'all day'## } else { $the_time = 'at '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))## } ;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2904&line_end=2904&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2920;UNKNOWN;executed;;minical ();2915;2920    if (get_option('start_of_week') == 0);http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2920&line_end=2920&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2922;Cross Site Scripting;executed;;minical ();2915;2922        $name_days = array(1=>__('Su','calendar'),__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2922&line_end=2922&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2922;Cross Site Scripting;executed;;minical ();2915;2922        $name_days = array(1=>__('Su','calendar'),__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2922&line_end=2922&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2922;Cross Site Scripting;executed;;minical ();2915;2922        $name_days = array(1=>__('Su','calendar'),__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2922&line_end=2922&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2922;Cross Site Scripting;executed;;minical ();2915;2922        $name_days = array(1=>__('Su','calendar'),__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2922&line_end=2922&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2922;Cross Site Scripting;executed;;minical ();2915;2922        $name_days = array(1=>__('Su','calendar'),__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2922&line_end=2922&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2922;Cross Site Scripting;executed;;minical ();2915;2922        $name_days = array(1=>__('Su','calendar'),__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2922&line_end=2922&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2922;Cross Site Scripting;executed;;minical ();2915;2922        $name_days = array(1=>__('Su','calendar'),__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2922&line_end=2922&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2927;Cross Site Scripting;executed;;minical ();2915;2927        $name_days = array(1=>__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'),__('Su','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2927&line_end=2927&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2927;Cross Site Scripting;executed;;minical ();2915;2927        $name_days = array(1=>__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'),__('Su','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2927&line_end=2927&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2927;Cross Site Scripting;executed;;minical ();2915;2927        $name_days = array(1=>__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'),__('Su','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2927&line_end=2927&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2927;Cross Site Scripting;executed;;minical ();2915;2927        $name_days = array(1=>__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'),__('Su','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2927&line_end=2927&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2927;Cross Site Scripting;executed;;minical ();2915;2927        $name_days = array(1=>__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'),__('Su','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2927&line_end=2927&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2927;Cross Site Scripting;executed;;minical ();2915;2927        $name_days = array(1=>__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'),__('Su','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2927&line_end=2927&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2927;Cross Site Scripting;executed;;minical ();2915;2927        $name_days = array(1=>__('Mo','calendar'),__('Tu','calendar'),__('We','calendar'),__('Th','calendar'),__('Fr','calendar'),__('Sa','calendar'),__('Su','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2927&line_end=2927&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2931;Cross Site Scripting;executed;;minical ();2915;2931    $name_months = array(1=>__('January','calendar'),__('February','calendar'),__('March','calendar'),__('April','calendar'),__('May','calendar'),__('June','calendar'),__('July','\;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2931&line_end=2931&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2931;Cross Site Scripting;executed;;minical ();2915;2931    $name_months = array(1=>__('January','calendar'),__('February','calendar'),__('March','calendar'),__('April','calendar'),__('May','calendar'),__('June','calendar'),__('July','\;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2931&line_end=2931&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2931;Cross Site Scripting;executed;;minical ();2915;2931    $name_months = array(1=>__('January','calendar'),__('February','calendar'),__('March','calendar'),__('April','calendar'),__('May','calendar'),__('June','calendar'),__('July','\;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2931&line_end=2931&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2931;Cross Site Scripting;executed;;minical ();2915;2931    $name_months = array(1=>__('January','calendar'),__('February','calendar'),__('March','calendar'),__('April','calendar'),__('May','calendar'),__('June','calendar'),__('July','\;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2931&line_end=2931&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2931;Cross Site Scripting;executed;;minical ();2915;2931    $name_months = array(1=>__('January','calendar'),__('February','calendar'),__('March','calendar'),__('April','calendar'),__('May','calendar'),__('June','calendar'),__('July','\;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2931&line_end=2931&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2931;Cross Site Scripting;executed;;minical ();2915;2931    $name_months = array(1=>__('January','calendar'),__('February','calendar'),__('March','calendar'),__('April','calendar'),__('May','calendar'),__('June','calendar'),__('July','\;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2931&line_end=2931&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2931;Cross Site Scripting;executed;;minical ();2915;2931    $name_months = array(1=>__('January','calendar'),__('February','calendar'),__('March','calendar'),__('April','calendar'),__('May','calendar'),__('June','calendar'),__('July','\;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2931&line_end=2931&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2932;Cross Site Scripting;executed;;minical ();2915;2932  calendar'),__('August','calendar'),__('September','calendar'),__('October','calendar'),__('November','calendar'),__('December','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2932&line_end=2932&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2932;Cross Site Scripting;executed;;minical ();2915;2932  calendar'),__('August','calendar'),__('September','calendar'),__('October','calendar'),__('November','calendar'),__('December','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2932&line_end=2932&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2932;Cross Site Scripting;executed;;minical ();2915;2932  calendar'),__('August','calendar'),__('September','calendar'),__('October','calendar'),__('November','calendar'),__('December','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2932&line_end=2932&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2932;Cross Site Scripting;executed;;minical ();2915;2932  calendar'),__('August','calendar'),__('September','calendar'),__('October','calendar'),__('November','calendar'),__('December','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2932&line_end=2932&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2932;Cross Site Scripting;executed;;minical ();2915;2932  calendar'),__('August','calendar'),__('September','calendar'),__('October','calendar'),__('November','calendar'),__('December','calendar'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2932&line_end=2932&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2937;UNKNOWN;executed;;minical ();2915;2937        $c_year = date("Y",ctwo())##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2937&line_end=2937&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2937;UNKNOWN;executed;;minical ();2915;2937        $c_year = date("Y",ctwo())##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2937&line_end=2937&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2938;UNKNOWN;executed;;minical ();2915;2938        $c_month = date("m",ctwo())##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2938&line_end=2938&variable_name=date&text=File Functions#target_mark
